experiment_id,domain,value_head,seed,mcts_job_id,slurm_state,exit_code,elapsed,width,iterations,puct,estimator,successes,ordinary_failures,instance_timeouts,timeout_instance_numbers,unprocessed_after_job_end,classified_instances,total_instances,inline_val_valid,inline_val_invalid,inline_val_agrees,source_evaluation_log,completion_manifest_local,validation_status,posthoc_val_audit_job,posthoc_val_valid,posthoc_val_invalid,posthoc_val_summary,notes
MAIN-VAL,rover,on,1972442430,20430096,OUT_OF_MEMORY,0:125,1-00:06:56,20,70,0.1,0.5,4,4,11,5;8;9;10;11;13;15;16;17;18;19,1,19,20,4,0,true,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430096_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20401247_e0071.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430096.eval_completed.jsonl,inline_VAL_agreement,20544355,4,0,/home/hersco/training_new_domains/2026-08-25/incomplete_stage1_mcts_val/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,1963100312,20430109,OUT_OF_MEMORY,0:125,2-12:54:46,20,70,0.1,0.5,23,0,17,24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,19,40,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430109_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401258_e0101.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430109.eval_completed.jsonl,posthoc_VAL_valid,20544355,23,0,/home/hersco/training_new_domains/2026-08-25/incomplete_stage1_mcts_val/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,2011206605,20430111,TIMEOUT,0:0,3-00:00:24,20,70,0.1,0.5,22,0,30,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52,7,52,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430111_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401259_e0037.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430111.eval_completed.jsonl,posthoc_VAL_valid,20544355,22,0,/home/hersco/training_new_domains/2026-08-25/incomplete_stage1_mcts_val/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,1073581256,20430113,COMPLETED,0:0,2-14:51:33,20,70,0.1,0.5,34,0,25,35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59,0,59,59,34,0,true,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430113_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20401260_e0003.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430113.eval_completed.jsonl,inline_VAL_agreement,,,,,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,1239739722,20430116,TIMEOUT,0:0,3-00:00:17,20,70,0.1,0.5,17,0,33,18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,9,50,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430116_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20401261_e0005.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430116.eval_completed.jsonl,posthoc_VAL_valid,20589339,17,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,1472491096,20430118,TIMEOUT,0:0,3-00:00:27,20,70,0.1,0.5,32,0,21,32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53,6,53,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430118_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401262_e0020.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430118.eval_completed.jsonl,posthoc_VAL_valid,20589339,32,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,534933607,20430120,TIMEOUT,0:0,3-00:00:26,20,70,0.1,0.5,21,0,32,22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53,6,53,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430120_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401263_e0043.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430120.eval_completed.jsonl,posthoc_VAL_valid,20589339,21,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,2082152039,20430123,TIMEOUT,0:0,3-00:00:25,20,70,0.1,0.5,20,0,30,21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,9,50,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430123_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401264_e0012.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430123.eval_completed.jsonl,posthoc_VAL_valid,20589339,20,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,1510771779,20430125,TIMEOUT,0:0,3-00:00:26,20,70,0.1,0.5,17,0,24,18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41,18,41,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430125_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401265_e0001.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430125.eval_completed.jsonl,posthoc_VAL_valid,20589339,17,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,923500475,20430127,TIMEOUT,0:0,3-00:00:26,20,70,0.1,0.5,18,0,32,17;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,9,50,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430127_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20401266_e0012.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430127.eval_completed.jsonl,posthoc_VAL_valid,20589339,18,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,off,1972442430,20430129,TIMEOUT,0:0,3-00:00:19,20,70,0.1,0.5,15,0,28,16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43,16,43,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430129_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20401267_e0053.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430129.eval_completed.jsonl,posthoc_VAL_valid,20589339,15,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,1963100312,20430132,TIMEOUT,0:0,3-00:00:29,20,70,0.1,0.5,11,0,33,12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44,15,44,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430132_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20401268_e0204.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430132.eval_completed.jsonl,posthoc_VAL_valid,20589339,11,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,2011206605,20430134,TIMEOUT,0:0,3-00:00:28,20,70,0.1,0.5,12,0,30,13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42,17,42,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430134.eval_completed.jsonl,posthoc_VAL_valid,20589339,12,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,1073581256,20430136,TIMEOUT,0:0,3-00:00:14,20,70,0.1,0.5,22,0,18,22;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,19,40,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430136_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20401270_e0042.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430136.eval_completed.jsonl,posthoc_VAL_valid,20589339,22,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,1239739722,20430139,TIMEOUT,0:0,3-00:00:11,20,70,0.1,0.5,14,0,30,15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44,15,44,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430139_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20401271_e0080.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430139.eval_completed.jsonl,posthoc_VAL_valid,20589339,14,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,1472491096,20430141,TIMEOUT,0:0,3-00:00:01,20,70,0.1,0.5,22,0,30,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52,7,52,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430141_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20401272_e0018.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430141.eval_completed.jsonl,posthoc_VAL_valid,20589339,22,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,534933607,20430143,COMPLETED,0:0,2-18:29:34,20,70,0.1,0.5,30,0,29,31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59,0,59,59,30,0,true,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430143_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20401273_e0011.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430143.eval_completed.jsonl,inline_VAL_agreement,,,,,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,2082152039,20430147,TIMEOUT,0:0,3-00:00:08,20,70,0.1,0.5,12,0,33,13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45,14,45,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430147_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20401274_e0097.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430147.eval_completed.jsonl,posthoc_VAL_valid,20589339,12,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,1510771779,20430149,TIMEOUT,0:0,3-00:00:21,20,70,0.1,0.5,14,0,28,15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42,17,42,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430149_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20401275_e0041.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430149.eval_completed.jsonl,posthoc_VAL_valid,20589339,14,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,923500475,20430151,TIMEOUT,0:0,3-00:00:20,20,70,0.1,0.5,14,0,27,7;8;9;17;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41,18,41,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430151_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20401276_e0002.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430151.eval_completed.jsonl,posthoc_VAL_valid,20589339,14,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
MAIN-VAL,counters,on,1972442430,20430154,TIMEOUT,0:0,3-00:00:22,20,70,0.1,0.5,16,0,33,17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,10,49,59,,,false,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430154_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20401277_e0001.txt,C:\Users\roeeh\Desktop\School\Meitar\Thesis\Code\numeric-asnets\.codex-tmp\health_20260826\stage1_mcts_jsonl\20430154.eval_completed.jsonl,posthoc_VAL_valid,20589339,16,0,/home/hersco/training_new_domains/2026-08-26/incomplete_stage1_mcts_val_counters/results/incomplete_mcts_val_summary.csv,Per-instance timeouts are classified failures; only unprocessed_after_job_end denotes instances never reached before OOM/scheduler termination
